C0000100,C0000200,later_any_delinquency_contact_2000_2020,later_persistent_delinquency_contact_2000_2020,later_delinquency_contact_positive_item_count_2000_2020,later_delinquency_contact_positive_year_count_2000_2020,later_delinquency_contact_first_event_year_2000_2020,later_delinquency_contact_second_event_year_2000_2020,later_delinquency_contact_last_observed_year_2000_2020,later_any_justice_contact_2000_2020,later_persistent_justice_contact_2000_2020,later_justice_contact_positive_item_count_2000_2020,later_justice_contact_positive_year_count_2000_2020,later_justice_contact_first_event_year_2000_2020,later_justice_contact_second_event_year_2000_2020,later_justice_contact_last_observed_year_2000_2020
156604.0,1566.0,1.0,1.0,10.0,6.0,2000.0,2002.0,2018.0,1.0,1.0,7.0,5.0,2000.0,2004.0,2018.0
156605.0,1566.0,1.0,1.0,6.0,3.0,2000.0,2002.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
157101.0,1571.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
157102.0,1571.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
157901.0,1579.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
158101.0,1581.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
158102.0,1581.0,1.0,1.0,4.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
158301.0,1583.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
158302.0,1583.0,1.0,1.0,3.0,2.0,2000.0,2006.0,2020.0,1.0,0.0,2.0,1.0,2006.0,,2020.0
158401.0,1584.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
158402.0,1584.0,1.0,1.0,11.0,6.0,2000.0,2002.0,2020.0,1.0,1.0,6.0,4.0,2002.0,2008.0,2020.0
158701.0,1587.0,1.0,1.0,3.0,2.0,2002.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
158702.0,1587.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
159201.0,1592.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
159202.0,1592.0,1.0,0.0,2.0,1.0,2014.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
159301.0,1593.0,1.0,0.0,2.0,1.0,2002.0,,2006.0,0.0,0.0,0.0,0.0,,,2006.0
159302.0,1593.0,1.0,1.0,5.0,3.0,2002.0,2004.0,2010.0,0.0,0.0,0.0,0.0,,,2010.0
159601.0,1596.0,0.0,0.0,0.0,0.0,,,2012.0,0.0,0.0,0.0,0.0,,,2012.0
159602.0,1596.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
159603.0,1596.0,0.0,0.0,0.0,0.0,,,2014.0,0.0,0.0,0.0,0.0,,,2014.0
159604.0,1596.0,1.0,1.0,2.0,2.0,2004.0,2008.0,2014.0,1.0,1.0,2.0,2.0,2004.0,2008.0,2014.0
159605.0,1596.0,1.0,0.0,4.0,1.0,2002.0,,2020.0,1.0,0.0,2.0,1.0,2002.0,,2020.0
159606.0,1596.0,1.0,1.0,3.0,2.0,2002.0,2004.0,2014.0,1.0,0.0,1.0,1.0,2004.0,,2014.0
159607.0,1596.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2014.0,0.0,0.0,0.0,0.0,,,2014.0
159801.0,1598.0,1.0,1.0,5.0,3.0,2002.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
159802.0,1598.0,1.0,1.0,5.0,3.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
159901.0,1599.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
160001.0,1600.0,1.0,1.0,3.0,2.0,2004.0,2018.0,2018.0,1.0,1.0,3.0,2.0,2004.0,2018.0,2018.0
160002.0,1600.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
160003.0,1600.0,1.0,0.0,1.0,1.0,2010.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
160004.0,1600.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
160501.0,1605.0,1.0,0.0,1.0,1.0,2016.0,,2020.0,1.0,0.0,1.0,1.0,2016.0,,2020.0
160502.0,1605.0,1.0,0.0,2.0,1.0,2004.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
160601.0,1606.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
160602.0,1606.0,1.0,0.0,3.0,1.0,2010.0,,2020.0,1.0,0.0,1.0,1.0,2010.0,,2020.0
160801.0,1608.0,0.0,0.0,0.0,0.0,,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
160901.0,1609.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
160902.0,1609.0,1.0,0.0,1.0,1.0,2002.0,,2014.0,0.0,0.0,0.0,0.0,,,2014.0
161001.0,1610.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
161002.0,1610.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
161601.0,1616.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
161602.0,1616.0,1.0,0.0,1.0,1.0,2000.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
161701.0,1617.0,1.0,0.0,1.0,1.0,2004.0,,2012.0,0.0,0.0,0.0,0.0,,,2012.0
161702.0,1617.0,1.0,1.0,5.0,3.0,2000.0,2002.0,2018.0,1.0,0.0,1.0,1.0,2000.0,,2018.0
161703.0,1617.0,1.0,1.0,5.0,3.0,2000.0,2002.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
162301.0,1623.0,1.0,0.0,2.0,1.0,2002.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
162501.0,1625.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
162502.0,1625.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
162901.0,1629.0,1.0,1.0,3.0,2.0,2002.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
162902.0,1629.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
163401.0,1634.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
163801.0,1638.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
163802.0,1638.0,1.0,1.0,2.0,2.0,2004.0,2006.0,2020.0,1.0,1.0,2.0,2.0,2004.0,2006.0,2020.0
163803.0,1638.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
163804.0,1638.0,1.0,1.0,7.0,3.0,2004.0,2006.0,2010.0,1.0,1.0,3.0,3.0,2004.0,2006.0,2010.0
163901.0,1639.0,1.0,1.0,5.0,3.0,2000.0,2004.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
163902.0,1639.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
163903.0,1639.0,1.0,1.0,5.0,3.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
163904.0,1639.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
164001.0,1640.0,1.0,1.0,4.0,2.0,2000.0,2002.0,2018.0,1.0,0.0,1.0,1.0,2000.0,,2018.0
164002.0,1640.0,1.0,0.0,2.0,1.0,2004.0,,2010.0,0.0,0.0,0.0,0.0,,,2010.0
164201.0,1642.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
164202.0,1642.0,1.0,1.0,3.0,2.0,2000.0,2002.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
164203.0,1642.0,1.0,1.0,6.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
164801.0,1648.0,,,,,,,,,,,,,,
164802.0,1648.0,1.0,0.0,2.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
164803.0,1648.0,1.0,1.0,3.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
164901.0,1649.0,1.0,1.0,3.0,3.0,2004.0,2008.0,2020.0,1.0,1.0,3.0,3.0,2004.0,2008.0,2020.0
164902.0,1649.0,1.0,1.0,5.0,2.0,2010.0,2012.0,2020.0,1.0,0.0,1.0,1.0,2010.0,,2020.0
164903.0,1649.0,1.0,1.0,4.0,2.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
164904.0,1649.0,1.0,1.0,6.0,3.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
165001.0,1650.0,1.0,1.0,3.0,3.0,2000.0,2004.0,2020.0,1.0,0.0,1.0,1.0,2004.0,,2020.0
165002.0,1650.0,,,,,,,,,,,,,,
165003.0,1650.0,1.0,0.0,2.0,1.0,2008.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
165004.0,1650.0,1.0,1.0,4.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
165005.0,1650.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
165006.0,1650.0,1.0,1.0,4.0,2.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
165201.0,1652.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
165501.0,1655.0,1.0,1.0,5.0,3.0,2002.0,2004.0,2012.0,1.0,1.0,2.0,2.0,2004.0,2006.0,2012.0
165502.0,1655.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
165601.0,1656.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
165602.0,1656.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
165701.0,1657.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
165702.0,1657.0,1.0,1.0,5.0,3.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
165801.0,1658.0,1.0,1.0,3.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
165802.0,1658.0,1.0,1.0,5.0,3.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
166101.0,1661.0,1.0,1.0,5.0,4.0,2000.0,2002.0,2018.0,1.0,1.0,2.0,2.0,2006.0,2008.0,2018.0
166201.0,1662.0,1.0,1.0,10.0,6.0,2000.0,2002.0,2014.0,1.0,1.0,8.0,5.0,2000.0,2006.0,2014.0
166202.0,1662.0,1.0,1.0,3.0,2.0,2014.0,2016.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
166601.0,1666.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
166602.0,1666.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
166603.0,1666.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
167101.0,1671.0,,,,,,,,,,,,,,
167102.0,1671.0,,,,,,,,,,,,,,
167401.0,1674.0,1.0,1.0,6.0,4.0,2004.0,2006.0,2018.0,1.0,1.0,6.0,4.0,2004.0,2006.0,2018.0
167402.0,1674.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
167403.0,1674.0,1.0,0.0,1.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
167404.0,1674.0,,,,,,,,,,,,,,
167501.0,1675.0,1.0,1.0,6.0,3.0,2002.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
167502.0,1675.0,1.0,1.0,9.0,6.0,2006.0,2008.0,2020.0,1.0,1.0,5.0,3.0,2016.0,2018.0,2020.0
167503.0,1675.0,1.0,1.0,3.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
167504.0,1675.0,1.0,1.0,4.0,2.0,2014.0,2016.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
167601.0,1676.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
167602.0,1676.0,1.0,1.0,5.0,3.0,2004.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
168301.0,1683.0,0.0,0.0,0.0,0.0,,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
168501.0,1685.0,1.0,0.0,2.0,1.0,2018.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
168901.0,1689.0,,,,,,,,,,,,,,
168902.0,1689.0,,,,,,,,,,,,,,
168903.0,1689.0,,,,,,,,,,,,,,
169001.0,1690.0,1.0,0.0,1.0,1.0,2000.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
169002.0,1690.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
169003.0,1690.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
169004.0,1690.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
169101.0,1691.0,,,,,,,,,,,,,,
169102.0,1691.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
169901.0,1699.0,,,,,,,,,,,,,,
169902.0,1699.0,,,,,,,,,,,,,,
170401.0,1704.0,0.0,0.0,0.0,0.0,,,2010.0,0.0,0.0,0.0,0.0,,,2010.0
170402.0,1704.0,1.0,1.0,4.0,3.0,2004.0,2012.0,2020.0,1.0,1.0,4.0,3.0,2004.0,2012.0,2020.0
170403.0,1704.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
170404.0,1704.0,1.0,1.0,8.0,4.0,2000.0,2004.0,2018.0,1.0,1.0,3.0,2.0,2006.0,2018.0,2018.0
170405.0,1704.0,1.0,1.0,5.0,3.0,2010.0,2012.0,2014.0,1.0,0.0,1.0,1.0,2014.0,,2014.0
170501.0,1705.0,1.0,0.0,2.0,1.0,2006.0,,2010.0,1.0,0.0,2.0,1.0,2006.0,,2010.0
170502.0,1705.0,,,,,,,,,,,,,,
170503.0,1705.0,,,,,,,,,,,,,,
170504.0,1705.0,,,,,,,,,,,,,,
170505.0,1705.0,,,,,,,,,,,,,,
171401.0,1714.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
171601.0,1716.0,1.0,1.0,2.0,2.0,2004.0,2006.0,2008.0,1.0,1.0,2.0,2.0,2004.0,2006.0,2008.0
171602.0,1716.0,,,,,,,,,,,,,,
171901.0,1719.0,1.0,1.0,5.0,3.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
172001.0,1720.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
172201.0,1722.0,,,,,,,,,,,,,,
172202.0,1722.0,,,,,,,,,,,,,,
172203.0,1722.0,,,,,,,,,,,,,,
172301.0,1723.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
172302.0,1723.0,1.0,1.0,3.0,2.0,2002.0,2004.0,2004.0,,,,,,,
172303.0,1723.0,1.0,0.0,2.0,1.0,2004.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
172501.0,1725.0,1.0,1.0,6.0,2.0,2002.0,2004.0,2020.0,1.0,1.0,2.0,2.0,2002.0,2004.0,2020.0
172502.0,1725.0,1.0,0.0,1.0,1.0,2008.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
172601.0,1726.0,0.0,0.0,0.0,0.0,,,2014.0,0.0,0.0,0.0,0.0,,,2014.0
172602.0,1726.0,,,,,,,,,,,,,,
172603.0,1726.0,,,,,,,,,,,,,,
172701.0,1727.0,0.0,0.0,0.0,0.0,,,2014.0,,,,,,,
172702.0,1727.0,,,,,,,,,,,,,,
172901.0,1729.0,0.0,0.0,0.0,0.0,,,2008.0,0.0,0.0,0.0,0.0,,,2008.0
172902.0,1729.0,1.0,0.0,2.0,1.0,2018.0,,2018.0,1.0,0.0,2.0,1.0,2018.0,,2018.0
172903.0,1729.0,1.0,0.0,2.0,1.0,2000.0,,2002.0,1.0,0.0,2.0,1.0,2000.0,,2002.0
173001.0,1730.0,1.0,0.0,2.0,1.0,2006.0,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
173201.0,1732.0,1.0,0.0,2.0,1.0,2002.0,,2002.0,0.0,0.0,0.0,0.0,,,2002.0
173202.0,1732.0,1.0,0.0,2.0,1.0,2002.0,,2004.0,0.0,0.0,0.0,0.0,,,2004.0
173301.0,1733.0,1.0,1.0,6.0,3.0,2000.0,2002.0,2016.0,0.0,0.0,0.0,0.0,,,2016.0
173302.0,1733.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
173401.0,1734.0,1.0,1.0,3.0,2.0,2004.0,2008.0,2008.0,1.0,0.0,1.0,1.0,2008.0,,2008.0
173402.0,1734.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2010.0,0.0,0.0,0.0,0.0,,,2010.0
173501.0,1735.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
173502.0,1735.0,1.0,1.0,3.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
173503.0,1735.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
173601.0,1736.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
173602.0,1736.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
173701.0,1737.0,1.0,1.0,6.0,3.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
173801.0,1738.0,,,,,,,,,,,,,,
174001.0,1740.0,1.0,0.0,2.0,1.0,2014.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
174002.0,1740.0,1.0,1.0,4.0,2.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
174501.0,1745.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
174502.0,1745.0,1.0,0.0,2.0,1.0,2014.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
174503.0,1745.0,1.0,0.0,2.0,1.0,2016.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
174701.0,1747.0,1.0,1.0,3.0,2.0,2008.0,2010.0,2018.0,1.0,0.0,2.0,1.0,2008.0,,2018.0
174702.0,1747.0,0.0,0.0,0.0,0.0,,,2004.0,0.0,0.0,0.0,0.0,,,2004.0
174901.0,1749.0,,,,,,,,,,,,,,
175101.0,1751.0,1.0,0.0,1.0,1.0,2000.0,,2020.0,1.0,0.0,1.0,1.0,2000.0,,2020.0
175201.0,1752.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
175202.0,1752.0,,,,,,,,,,,,,,
175401.0,1754.0,1.0,0.0,1.0,1.0,2004.0,,2020.0,1.0,0.0,1.0,1.0,2004.0,,2020.0
175402.0,1754.0,,,,,,,,,,,,,,
175403.0,1754.0,,,,,,,,,,,,,,
175404.0,1754.0,1.0,1.0,3.0,2.0,2000.0,2002.0,2016.0,0.0,0.0,0.0,0.0,,,2016.0
175405.0,1754.0,1.0,1.0,5.0,3.0,2004.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
175406.0,1754.0,1.0,1.0,5.0,4.0,2008.0,2010.0,2020.0,1.0,1.0,2.0,2.0,2012.0,2014.0,2020.0
175407.0,1754.0,,,,,,,,,,,,,,
175701.0,1757.0,,,,,,,,,,,,,,
175702.0,1757.0,,,,,,,,,,,,,,
175801.0,1758.0,1.0,1.0,5.0,3.0,2008.0,2010.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
175802.0,1758.0,1.0,1.0,3.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
176001.0,1760.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
176002.0,1760.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
176003.0,1760.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
176601.0,1766.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
176801.0,1768.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
176901.0,1769.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
176902.0,1769.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
177001.0,1770.0,0.0,0.0,0.0,0.0,,,2004.0,0.0,0.0,0.0,0.0,,,2004.0
177002.0,1770.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
177501.0,1775.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
177502.0,1775.0,1.0,0.0,2.0,1.0,2004.0,,2004.0,0.0,0.0,0.0,0.0,,,2004.0
177601.0,1776.0,1.0,1.0,5.0,3.0,2004.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
177602.0,1776.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
177801.0,1778.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
177802.0,1778.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
178501.0,1785.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
178502.0,1785.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
178503.0,1785.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
178601.0,1786.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
178602.0,1786.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
178603.0,1786.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
178604.0,1786.0,1.0,0.0,2.0,1.0,2008.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
178901.0,1789.0,1.0,1.0,5.0,4.0,2000.0,2002.0,2018.0,1.0,1.0,5.0,4.0,2000.0,2002.0,2018.0
178902.0,1789.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
178903.0,1789.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
179401.0,1794.0,1.0,1.0,3.0,2.0,2002.0,2004.0,2012.0,1.0,0.0,1.0,1.0,2004.0,,2012.0
179402.0,1794.0,1.0,1.0,3.0,2.0,2006.0,2020.0,2020.0,1.0,0.0,1.0,1.0,2020.0,,2020.0
179501.0,1795.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
179502.0,1795.0,1.0,0.0,1.0,1.0,2016.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
179701.0,1797.0,1.0,1.0,3.0,2.0,2006.0,2008.0,2018.0,1.0,1.0,3.0,2.0,2006.0,2008.0,2018.0
179901.0,1799.0,1.0,0.0,2.0,1.0,2020.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
179902.0,1799.0,,,,,,,,,,,,,,
179903.0,1799.0,,,,,,,,,,,,,,
180101.0,1801.0,,,,,,,,,,,,,,
180301.0,1803.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
180302.0,1803.0,1.0,1.0,4.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
180401.0,1804.0,1.0,1.0,4.0,2.0,2000.0,2002.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
180402.0,1804.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
180403.0,1804.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
180801.0,1808.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
180802.0,1808.0,1.0,1.0,6.0,4.0,2002.0,2004.0,2020.0,1.0,0.0,1.0,1.0,2010.0,,2020.0
181401.0,1814.0,0.0,0.0,0.0,0.0,,,2008.0,0.0,0.0,0.0,0.0,,,2008.0
181402.0,1814.0,,,,,,,,,,,,,,
181501.0,1815.0,0.0,0.0,0.0,0.0,,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
181502.0,1815.0,0.0,0.0,0.0,0.0,,,2014.0,0.0,0.0,0.0,0.0,,,2014.0
181601.0,1816.0,,,,,,,,,,,,,,
181602.0,1816.0,1.0,1.0,4.0,2.0,2002.0,2006.0,2006.0,1.0,1.0,4.0,2.0,2002.0,2006.0,2006.0
181603.0,1816.0,1.0,1.0,2.0,2.0,2000.0,2002.0,2018.0,1.0,1.0,2.0,2.0,2000.0,2002.0,2018.0
181604.0,1816.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
181801.0,1818.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
181802.0,1818.0,1.0,0.0,1.0,1.0,2006.0,,2020.0,1.0,0.0,1.0,1.0,2006.0,,2020.0
182401.0,1824.0,1.0,0.0,1.0,1.0,2016.0,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
182402.0,1824.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
182501.0,1825.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
182502.0,1825.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
182503.0,1825.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
182504.0,1825.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
182601.0,1826.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
