C0000100,C0005700,predictor_cutoff_year,persistent_violence_contact_age15_25,n_original_bol_features_pre15_by_year
182501,1974.0,1989.0,0.0,53
182502,1975.0,1990.0,0.0,53
182503,1976.0,1991.0,0.0,81
182504,1978.0,1993.0,0.0,105
182601,1981.0,1996.0,0.0,155
182602,1984.0,1999.0,0.0,250
182801,1982.0,1997.0,1.0,201
182901,1977.0,1992.0,0.0,82
182902,1980.0,1995.0,1.0,150
183301,1975.0,1990.0,0.0,53
183302,1977.0,1992.0,1.0,82
183303,1983.0,1998.0,1.0,201
183801,1982.0,1997.0,0.0,201
183803,1987.0,2002.0,0.0,283
183901,1985.0,2000.0,0.0,250
183902,1987.0,2002.0,0.0,283
184001,1978.0,1993.0,0.0,105
184401,1981.0,1996.0,0.0,155
184402,1983.0,1998.0,0.0,201
184403,1984.0,1999.0,0.0,250
184404,1986.0,2001.0,0.0,283
184701,1980.0,1995.0,1.0,150
184801,1985.0,2000.0,1.0,250
184802,1987.0,2002.0,0.0,283
185301,1985.0,2000.0,0.0,250
185302,1987.0,2002.0,0.0,283
185601,1983.0,1998.0,0.0,201
185801,1983.0,1998.0,0.0,201
185802,1987.0,2002.0,0.0,283
186201,1979.0,1994.0,1.0,105
186203,1981.0,1996.0,1.0,155
186204,1983.0,1998.0,0.0,201
186301,1987.0,2002.0,0.0,283
186501,1984.0,1999.0,0.0,250
186601,1987.0,2002.0,0.0,283
186801,1980.0,1995.0,0.0,150
186802,1982.0,1997.0,0.0,201
187001,1984.0,1999.0,0.0,250
187601,1977.0,1992.0,0.0,82
187602,1978.0,1993.0,0.0,105
187603,1983.0,1998.0,0.0,201
187801,1978.0,1993.0,0.0,105
187802,1983.0,1998.0,0.0,201
190001,1980.0,1995.0,0.0,150
190002,1982.0,1997.0,0.0,201
190401,1980.0,1995.0,0.0,150
190402,1985.0,2000.0,0.0,250
192601,1986.0,2001.0,0.0,283
192701,1984.0,1999.0,0.0,250
192702,1986.0,2001.0,0.0,283
192801,1975.0,1990.0,0.0,53
192802,1979.0,1994.0,1.0,105
192803,1982.0,1997.0,0.0,201
193801,1987.0,2002.0,0.0,283
194001,1986.0,2001.0,0.0,283
195401,1985.0,2000.0,0.0,250
195402,1987.0,2002.0,0.0,283
196001,1987.0,2002.0,0.0,283
196201,1980.0,1995.0,0.0,150
196202,1984.0,1999.0,0.0,250
196501,1979.0,1994.0,0.0,105
196502,1981.0,1996.0,1.0,155
198001,1984.0,1999.0,0.0,250
198002,1986.0,2001.0,0.0,283
199001,1981.0,1996.0,0.0,155
199002,1983.0,1998.0,0.0,201
199301,1978.0,1993.0,0.0,105
199302,1985.0,2000.0,0.0,250
199401,1979.0,1994.0,1.0,105
199402,1983.0,1998.0,0.0,201
199701,1980.0,1995.0,1.0,150
199702,1982.0,1997.0,0.0,201
200201,1977.0,1992.0,0.0,82
200202,1981.0,1996.0,0.0,155
200203,1982.0,1997.0,0.0,201
200204,1984.0,1999.0,0.0,250
200205,1987.0,2002.0,0.0,283
201201,1982.0,1997.0,0.0,201
201202,1985.0,2000.0,0.0,250
201203,1985.0,2000.0,0.0,250
201302,1987.0,2002.0,0.0,283
202101,1977.0,1992.0,0.0,82
202102,1982.0,1997.0,0.0,201
202103,1986.0,2001.0,0.0,283
202701,1980.0,1995.0,0.0,150
202702,1981.0,1996.0,0.0,155
205401,1978.0,1993.0,0.0,105
205402,1980.0,1995.0,0.0,150
205701,1984.0,1999.0,1.0,250
205702,1986.0,2001.0,0.0,283
205801,1987.0,2002.0,0.0,283
206201,1984.0,1999.0,0.0,250
206301,1981.0,1996.0,0.0,155
206401,1983.0,1998.0,0.0,201
206601,1982.0,1997.0,0.0,201
207001,1985.0,2000.0,0.0,250
207201,1986.0,2001.0,0.0,283
207401,1982.0,1997.0,0.0,201
207402,1984.0,1999.0,0.0,250
207601,1979.0,1994.0,0.0,105
207602,1981.0,1996.0,0.0,155
207603,1982.0,1997.0,0.0,201
207701,1973.0,1988.0,0.0,24
207703,1975.0,1990.0,0.0,53
207901,1983.0,1998.0,0.0,201
208201,1985.0,2000.0,0.0,250
209401,1975.0,1990.0,0.0,53
209402,1977.0,1992.0,0.0,82
209403,1978.0,1993.0,0.0,105
209801,1984.0,1999.0,0.0,250
210201,1975.0,1990.0,0.0,53
210202,1977.0,1992.0,0.0,82
210203,1979.0,1994.0,0.0,105
210204,1982.0,1997.0,0.0,201
210205,1987.0,2002.0,0.0,283
210301,1983.0,1998.0,0.0,201
210302,1985.0,2000.0,0.0,250
210303,1987.0,2002.0,0.0,283
210401,1980.0,1995.0,0.0,150
210402,1982.0,1997.0,0.0,201
210501,1974.0,1989.0,0.0,53
210502,1985.0,2000.0,0.0,250
211201,1977.0,1992.0,0.0,82
211202,1980.0,1995.0,0.0,150
211901,1976.0,1991.0,0.0,81
211902,1978.0,1993.0,0.0,105
211903,1981.0,1996.0,1.0,155
211904,1983.0,1998.0,0.0,201
212001,1984.0,1999.0,0.0,250
212101,1978.0,1993.0,0.0,105
212102,1980.0,1995.0,0.0,150
212501,1982.0,1997.0,0.0,201
212502,1985.0,2000.0,0.0,250
212801,1985.0,2000.0,0.0,250
213001,1980.0,1995.0,1.0,150
213002,1984.0,1999.0,0.0,250
213101,1980.0,1995.0,1.0,150
213201,1985.0,2000.0,0.0,250
213401,1980.0,1995.0,0.0,150
213402,1983.0,1998.0,1.0,201
213701,1982.0,1997.0,0.0,201
213702,1985.0,2000.0,0.0,250
215301,1984.0,1999.0,0.0,250
215302,1987.0,2002.0,0.0,283
215303,1987.0,2002.0,0.0,283
215401,1986.0,2001.0,0.0,283
215801,1975.0,1990.0,0.0,53
215802,1981.0,1996.0,0.0,155
216101,1976.0,1991.0,0.0,81
216102,1981.0,1996.0,0.0,155
217401,1980.0,1995.0,0.0,150
217501,1976.0,1991.0,0.0,81
217502,1984.0,1999.0,0.0,250
217901,1980.0,1995.0,0.0,150
217903,1984.0,1999.0,0.0,250
219001,1982.0,1997.0,0.0,201
219002,1984.0,1999.0,0.0,250
219301,1981.0,1996.0,0.0,155
219302,1977.0,1992.0,0.0,82
219601,1975.0,1990.0,0.0,53
219602,1977.0,1992.0,0.0,82
220601,1978.0,1993.0,0.0,105
220602,1981.0,1996.0,0.0,155
220603,1982.0,1997.0,0.0,201
221001,1984.0,1999.0,1.0,250
221002,1986.0,2001.0,0.0,283
221101,1984.0,1999.0,0.0,250
221201,1986.0,2001.0,0.0,283
221401,1983.0,1998.0,0.0,201
221701,1977.0,1992.0,0.0,82
221702,1985.0,2000.0,0.0,250
222401,1987.0,2002.0,0.0,283
223401,1986.0,2001.0,0.0,283
223701,1987.0,2002.0,0.0,283
224001,1980.0,1995.0,0.0,150
224002,1983.0,1998.0,0.0,201
224003,1987.0,2002.0,0.0,283
224301,1984.0,1999.0,0.0,250
224302,1986.0,2001.0,0.0,283
224901,1983.0,1998.0,0.0,201
225001,1978.0,1993.0,1.0,105
225002,1979.0,1994.0,0.0,105
225101,1979.0,1994.0,0.0,105
225102,1982.0,1997.0,0.0,201
225301,1978.0,1993.0,1.0,105
225302,1981.0,1996.0,0.0,155
225701,1983.0,1998.0,0.0,201
226001,1980.0,1995.0,0.0,150
226002,1983.0,1998.0,0.0,201
226201,1972.0,1987.0,0.0,24
226202,1974.0,1989.0,0.0,53
226203,1975.0,1990.0,1.0,53
226204,1977.0,1992.0,0.0,82
226205,1978.0,1993.0,0.0,105
226501,1978.0,1993.0,1.0,105
226502,1983.0,1998.0,0.0,201
226701,1976.0,1991.0,1.0,81
226702,1977.0,1992.0,0.0,82
226704,1980.0,1995.0,1.0,150
226705,1981.0,1996.0,0.0,155
226706,1983.0,1998.0,0.0,201
226801,1979.0,1994.0,0.0,105
227201,1979.0,1994.0,0.0,105
227501,1984.0,1999.0,0.0,250
227801,1984.0,1999.0,0.0,250
227802,1985.0,2000.0,0.0,250
228101,1977.0,1992.0,0.0,82
228102,1979.0,1994.0,0.0,105
228103,1984.0,1999.0,0.0,250
228501,1984.0,1999.0,0.0,250
229901,1985.0,2000.0,0.0,250
229902,1987.0,2002.0,0.0,283
229903,1987.0,2002.0,0.0,283
230101,1985.0,2000.0,0.0,250
230102,1987.0,2002.0,0.0,283
230801,1979.0,1994.0,0.0,105
231101,1976.0,1991.0,0.0,81
231102,1981.0,1996.0,0.0,155
231103,1987.0,2002.0,1.0,283
231301,1980.0,1995.0,0.0,150
231502,1982.0,1997.0,0.0,201
231503,1986.0,2001.0,0.0,283
231701,1987.0,2002.0,0.0,283
231901,1978.0,1993.0,0.0,105
231902,1984.0,1999.0,0.0,250
231903,1985.0,2000.0,1.0,250
234001,1979.0,1994.0,1.0,105
234701,1979.0,1994.0,1.0,105
234702,1980.0,1995.0,0.0,150
234801,1976.0,1991.0,0.0,81
235501,1982.0,1997.0,0.0,201
235503,1986.0,2001.0,1.0,283
235701,1977.0,1992.0,0.0,82
235702,1981.0,1996.0,0.0,155
235901,1983.0,1998.0,0.0,201
235902,1984.0,1999.0,0.0,250
235903,1987.0,2002.0,0.0,283
236001,1979.0,1994.0,0.0,105
236201,1980.0,1995.0,0.0,150
236801,1980.0,1995.0,0.0,150
236802,1985.0,2000.0,0.0,250
237501,1987.0,2002.0,0.0,283
238301,1983.0,1998.0,0.0,201
239401,1983.0,1998.0,0.0,201
239402,1986.0,2001.0,0.0,283
239501,1980.0,1995.0,1.0,150
239502,1982.0,1997.0,0.0,201
239601,1981.0,1996.0,0.0,155
239602,1982.0,1997.0,0.0,201
239603,1984.0,1999.0,0.0,250
239604,1986.0,2001.0,0.0,283
239801,1977.0,1992.0,0.0,82
239802,1983.0,1998.0,0.0,201
239901,1979.0,1994.0,1.0,105
240201,1978.0,1993.0,0.0,105
240202,1981.0,1996.0,0.0,155
240501,1981.0,1996.0,1.0,155
240701,1980.0,1995.0,0.0,150
240702,1985.0,2000.0,1.0,250
240802,1985.0,2000.0,0.0,250
241201,1986.0,2001.0,0.0,283
241801,1985.0,2000.0,0.0,250
242001,1984.0,1999.0,0.0,250
243401,1976.0,1991.0,0.0,81
243402,1979.0,1994.0,0.0,105
243601,1981.0,1996.0,0.0,155
243602,1986.0,2001.0,0.0,283
244102,1984.0,1999.0,0.0,250
244103,1986.0,2001.0,0.0,283
244201,1985.0,2000.0,0.0,250
244702,1980.0,1995.0,1.0,150
244703,1981.0,1996.0,0.0,155
244704,1983.0,1998.0,0.0,201
244801,1977.0,1992.0,0.0,82
244802,1978.0,1993.0,0.0,105
245001,1978.0,1993.0,0.0,105
245002,1980.0,1995.0,1.0,150
245801,1977.0,1992.0,0.0,82
245802,1979.0,1994.0,0.0,105
245901,1981.0,1996.0,0.0,155
245902,1982.0,1997.0,0.0,201
246201,1985.0,2000.0,0.0,250
246202,1986.0,2001.0,0.0,283
247402,1981.0,1996.0,0.0,155
247801,1984.0,1999.0,0.0,250
247802,1986.0,2001.0,0.0,283
248001,1982.0,1997.0,0.0,201
248002,1985.0,2000.0,0.0,250
248201,1976.0,1991.0,0.0,81
248202,1977.0,1992.0,0.0,82
248203,1983.0,1998.0,0.0,201
248204,1987.0,2002.0,0.0,283
248301,1981.0,1996.0,0.0,155
248501,1983.0,1998.0,0.0,201
248802,1977.0,1992.0,0.0,82
248803,1979.0,1994.0,0.0,105
248804,1981.0,1996.0,0.0,155
249901,1979.0,1994.0,0.0,105
249902,1982.0,1997.0,0.0,201
250101,1985.0,2000.0,0.0,250
250501,1976.0,1991.0,0.0,81
250502,1985.0,2000.0,0.0,250
250701,1984.0,1999.0,0.0,250
251401,1983.0,1998.0,0.0,201
252101,1987.0,2002.0,0.0,283
252301,1977.0,1992.0,0.0,82
252302,1980.0,1995.0,0.0,150
252303,1983.0,1998.0,0.0,201
252501,1975.0,1990.0,1.0,53
252502,1977.0,1992.0,0.0,82
252802,1985.0,2000.0,0.0,250
252901,1987.0,2002.0,0.0,283
253603,1979.0,1994.0,0.0,105
253604,1981.0,1996.0,0.0,155
253801,1986.0,2001.0,0.0,283
254201,1986.0,2001.0,0.0,283
254401,1985.0,2000.0,0.0,250
254901,1986.0,2001.0,0.0,283
255901,1981.0,1996.0,1.0,155
255902,1983.0,1998.0,0.0,201
255903,1986.0,2001.0,1.0,283
256001,1983.0,1998.0,0.0,201
256002,1985.0,2000.0,0.0,250
256401,1983.0,1998.0,1.0,201
256402,1984.0,1999.0,0.0,250
256501,1987.0,2002.0,0.0,283
256901,1984.0,1999.0,0.0,250
256902,1986.0,2001.0,0.0,283
257001,1982.0,1997.0,0.0,201
257002,1987.0,2002.0,0.0,283
257301,1983.0,1998.0,0.0,201
257701,1981.0,1996.0,0.0,155
257702,1982.0,1997.0,0.0,201
259101,1981.0,1996.0,0.0,155
259201,1981.0,1996.0,0.0,155
259601,1977.0,1992.0,0.0,82
259903,1986.0,2001.0,0.0,283
260501,1985.0,2000.0,0.0,250
261501,1985.0,2000.0,0.0,250
262301,1980.0,1995.0,0.0,150
262901,1977.0,1992.0,1.0,82
263501,1984.0,1999.0,0.0,250
264001,1976.0,1991.0,0.0,81
264002,1979.0,1994.0,0.0,105
264501,1980.0,1995.0,0.0,150
264502,1985.0,2000.0,0.0,250
264601,1986.0,2001.0,0.0,283
265101,1981.0,1996.0,0.0,155
265401,1984.0,1999.0,0.0,250
265402,1986.0,2001.0,0.0,283
265901,1982.0,1997.0,0.0,201
266201,1981.0,1996.0,0.0,155
266202,1983.0,1998.0,0.0,201
266203,1985.0,2000.0,0.0,250
266301,1980.0,1995.0,0.0,150
266302,1982.0,1997.0,0.0,201
266303,1983.0,1998.0,1.0,201
266401,1977.0,1992.0,0.0,82
266901,1986.0,2001.0,0.0,283
267001,1981.0,1996.0,0.0,155
267201,1979.0,1994.0,0.0,105
267202,1984.0,1999.0,0.0,250
267501,1980.0,1995.0,0.0,150
267502,1983.0,1998.0,0.0,201
267701,1986.0,2001.0,0.0,283
267901,1980.0,1995.0,0.0,150
267902,1981.0,1996.0,1.0,155
267903,1985.0,2000.0,0.0,250
267904,1987.0,2002.0,0.0,283
268101,1985.0,2000.0,0.0,250
268301,1979.0,1994.0,1.0,105
268302,1983.0,1998.0,1.0,201
268303,1985.0,2000.0,0.0,250
269001,1981.0,1996.0,1.0,155
269002,1987.0,2002.0,0.0,283
269101,1986.0,2001.0,0.0,283
269201,1980.0,1995.0,1.0,150
269202,1985.0,2000.0,1.0,250
269801,1981.0,1996.0,0.0,155
269901,1982.0,1997.0,0.0,201
270501,1979.0,1994.0,0.0,105
270502,1982.0,1997.0,0.0,201
270901,1983.0,1998.0,0.0,201
271001,1983.0,1998.0,0.0,201
271201,1987.0,2002.0,0.0,283
272001,1975.0,1990.0,0.0,53
272003,1981.0,1996.0,0.0,155
272201,1981.0,1996.0,0.0,155
272901,1978.0,1993.0,1.0,105
272902,1981.0,1996.0,0.0,155
273501,1984.0,1999.0,0.0,250
273601,1980.0,1995.0,0.0,150
273701,1980.0,1995.0,0.0,150
273702,1983.0,1998.0,0.0,201
273703,1987.0,2002.0,0.0,283
274201,1977.0,1992.0,0.0,82
274202,1986.0,2001.0,0.0,283
274301,1981.0,1996.0,0.0,155
274401,1986.0,2001.0,0.0,283
274601,1976.0,1991.0,0.0,81
274602,1982.0,1997.0,1.0,201
274801,1982.0,1997.0,0.0,201
274802,1985.0,2000.0,0.0,250
275201,1974.0,1989.0,0.0,53
275202,1977.0,1992.0,0.0,82
275301,1979.0,1994.0,0.0,105
275302,1983.0,1998.0,1.0,201
275701,1975.0,1990.0,0.0,53
276901,1981.0,1996.0,0.0,155
276902,1983.0,1998.0,0.0,201
277001,1984.0,1999.0,0.0,250
277101,1981.0,1996.0,0.0,155
277102,1987.0,2002.0,0.0,283
277501,1980.0,1995.0,0.0,150
277801,1979.0,1994.0,0.0,105
278101,1980.0,1995.0,0.0,150
278102,1982.0,1997.0,0.0,201
278401,1985.0,2000.0,0.0,250
278501,1980.0,1995.0,0.0,150
279001,1985.0,2000.0,0.0,250
279201,1979.0,1994.0,0.0,105
279202,1982.0,1997.0,0.0,201
279203,1986.0,2001.0,0.0,283
279501,1978.0,1993.0,0.0,105
279502,1979.0,1994.0,0.0,105
279503,1981.0,1996.0,0.0,155
279504,1984.0,1999.0,0.0,250
280801,1983.0,1998.0,0.0,201
280901,1980.0,1995.0,0.0,150
280902,1983.0,1998.0,0.0,201
281401,1987.0,2002.0,0.0,283
281701,1980.0,1995.0,0.0,150
281702,1981.0,1996.0,0.0,155
281703,1984.0,1999.0,0.0,250
281801,1986.0,2001.0,0.0,283
282301,1984.0,1999.0,0.0,250
282801,1979.0,1994.0,1.0,105
282802,1981.0,1996.0,0.0,155
282803,1982.0,1997.0,0.0,201
283401,1978.0,1993.0,0.0,105
283402,1980.0,1995.0,0.0,150
283501,1984.0,1999.0,0.0,250
283502,1987.0,2002.0,0.0,283
284101,1982.0,1997.0,0.0,201
284102,1985.0,2000.0,0.0,250
284103,1987.0,2002.0,0.0,283
287803,1981.0,1996.0,0.0,155
287804,1983.0,1998.0,1.0,201
287901,1984.0,1999.0,0.0,250
288001,1985.0,2000.0,0.0,250
288501,1984.0,1999.0,0.0,250
288502,1986.0,2001.0,0.0,283
288601,1976.0,1991.0,0.0,81
288602,1976.0,1991.0,0.0,81
288603,1978.0,1993.0,0.0,105
291101,1980.0,1995.0,0.0,150
291801,1986.0,2001.0,0.0,283
294801,1981.0,1996.0,0.0,155
294802,1983.0,1998.0,0.0,201
294803,1985.0,2000.0,0.0,250
294901,1986.0,2001.0,0.0,283
294902,1987.0,2002.0,1.0,283
296101,1985.0,2000.0,0.0,250
296102,1987.0,2002.0,0.0,283
297001,1980.0,1995.0,1.0,150
297002,1982.0,1997.0,0.0,201
297003,1983.0,1998.0,0.0,201
297801,1984.0,1999.0,0.0,250
299301,1985.0,2000.0,0.0,250
299501,1986.0,2001.0,0.0,283
300401,1975.0,1990.0,0.0,53
300402,1977.0,1992.0,0.0,82
302101,1975.0,1990.0,0.0,53
302102,1977.0,1992.0,0.0,82
302501,1982.0,1997.0,0.0,201
302502,1984.0,1999.0,0.0,250
302701,1976.0,1991.0,0.0,81
303501,1980.0,1995.0,0.0,150
303601,1978.0,1993.0,1.0,105
303602,1980.0,1995.0,0.0,150
304101,1975.0,1990.0,0.0,53
304102,1979.0,1994.0,0.0,105
304201,1986.0,2001.0,0.0,283
304301,1987.0,2002.0,0.0,283
304502,1978.0,1993.0,0.0,105
304503,1981.0,1996.0,0.0,155
304504,1986.0,2001.0,0.0,283
304602,1975.0,1990.0,0.0,53
304603,1978.0,1993.0,1.0,105
304604,1980.0,1995.0,0.0,150
304605,1985.0,2000.0,0.0,250
304701,1977.0,1992.0,0.0,82
304702,1978.0,1993.0,0.0,105
305102,1980.0,1995.0,0.0,150
305701,1976.0,1991.0,1.0,81
305702,1981.0,1996.0,0.0,155
305801,1977.0,1992.0,0.0,82
305802,1980.0,1995.0,0.0,150
305803,1982.0,1997.0,0.0,201
305804,1987.0,2002.0,0.0,283
306601,1979.0,1994.0,0.0,105
306602,1985.0,2000.0,1.0,250
306802,1981.0,1996.0,0.0,155
306901,1982.0,1997.0,0.0,201
306902,1987.0,2002.0,0.0,283
307401,1985.0,2000.0,0.0,250
307501,1980.0,1995.0,1.0,150
307901,1985.0,2000.0,0.0,250
308101,1985.0,2000.0,0.0,250
309301,1984.0,1999.0,0.0,250
309302,1987.0,2002.0,0.0,283
309501,1976.0,1991.0,0.0,81
309502,1979.0,1994.0,1.0,105
309601,1983.0,1998.0,0.0,201
309801,1986.0,2001.0,0.0,283
310101,1983.0,1998.0,0.0,201
310102,1984.0,1999.0,0.0,250
310103,1987.0,2002.0,0.0,283
310501,1980.0,1995.0,0.0,150
310802,1985.0,2000.0,1.0,250
311101,1985.0,2000.0,0.0,250
311301,1980.0,1995.0,0.0,150
311302,1982.0,1997.0,0.0,201
312101,1981.0,1996.0,0.0,155
315101,1985.0,2000.0,0.0,250
315102,1985.0,2000.0,0.0,250
316301,1980.0,1995.0,0.0,150
316302,1983.0,1998.0,0.0,201
316401,1983.0,1998.0,0.0,201
316402,1986.0,2001.0,0.0,283
317801,1982.0,1997.0,0.0,201
319001,1982.0,1997.0,0.0,201
319701,1983.0,1998.0,0.0,201
319702,1984.0,1999.0,0.0,250
319801,1980.0,1995.0,0.0,150
319802,1981.0,1996.0,0.0,155
320101,1982.0,1997.0,0.0,201
320102,1987.0,2002.0,0.0,283
322501,1985.0,2000.0,0.0,250
322502,1987.0,2002.0,0.0,283
323701,1981.0,1996.0,0.0,155
324301,1984.0,1999.0,0.0,250
324302,1986.0,2001.0,0.0,283
325001,1984.0,1999.0,0.0,250
325002,1986.0,2001.0,0.0,283
325201,1981.0,1996.0,0.0,155
325901,1977.0,1992.0,1.0,82
325902,1981.0,1996.0,0.0,155
325903,1982.0,1997.0,0.0,201
325904,1983.0,1998.0,1.0,201
326001,1977.0,1992.0,1.0,82
326002,1979.0,1994.0,0.0,105
326901,1985.0,2000.0,0.0,250
327301,1982.0,1997.0,0.0,201
327302,1985.0,2000.0,0.0,250
328701,1982.0,1997.0,0.0,201
330301,1982.0,1997.0,0.0,201
330302,1984.0,1999.0,0.0,250
330303,1987.0,2002.0,0.0,283
330601,1980.0,1995.0,0.0,150
330602,1982.0,1997.0,0.0,201
331201,1981.0,1996.0,1.0,155
331501,1973.0,1988.0,0.0,24
331502,1975.0,1990.0,0.0,53
331503,1977.0,1992.0,0.0,82
331504,1979.0,1994.0,0.0,105
331505,1982.0,1997.0,0.0,201
331506,1983.0,1998.0,0.0,201
331601,1975.0,1990.0,0.0,53
331602,1980.0,1995.0,0.0,150
331702,1979.0,1994.0,0.0,105
331704,1982.0,1997.0,0.0,201
332101,1983.0,1998.0,0.0,201
332102,1984.0,1999.0,0.0,250
332501,1979.0,1994.0,1.0,105
334701,1983.0,1998.0,0.0,201
334802,1981.0,1996.0,0.0,155
335501,1985.0,2000.0,0.0,250
335502,1987.0,2002.0,0.0,283
336201,1981.0,1996.0,0.0,155
337101,1982.0,1997.0,0.0,201
338701,1983.0,1998.0,0.0,201
338702,1983.0,1998.0,0.0,201
339701,1986.0,2001.0,0.0,283
340701,1982.0,1997.0,0.0,201
341202,1984.0,1999.0,0.0,250
341301,1980.0,1995.0,0.0,150
341302,1983.0,1998.0,0.0,201
342101,1981.0,1996.0,0.0,155
342102,1986.0,2001.0,0.0,283
342401,1986.0,2001.0,0.0,283
342801,1985.0,2000.0,0.0,250
342802,1987.0,2002.0,0.0,283
342901,1983.0,1998.0,0.0,201
342902,1983.0,1998.0,0.0,201
342903,1986.0,2001.0,0.0,283
343001,1985.0,2000.0,0.0,250
343002,1987.0,2002.0,0.0,283
343301,1984.0,1999.0,0.0,250
343302,1986.0,2001.0,0.0,283
343501,1978.0,1993.0,0.0,105
343601,1983.0,1998.0,0.0,201
343801,1985.0,2000.0,0.0,250
344401,1978.0,1993.0,1.0,105
344402,1980.0,1995.0,0.0,150
344501,1978.0,1993.0,0.0,105
344601,1976.0,1991.0,0.0,81
344602,1983.0,1998.0,0.0,201
344701,1976.0,1991.0,0.0,81
344702,1977.0,1992.0,1.0,82
344703,1981.0,1996.0,1.0,155
344801,1980.0,1995.0,0.0,150
344803,1987.0,2002.0,0.0,283
345401,1983.0,1998.0,0.0,201
345402,1984.0,1999.0,0.0,250
345403,1986.0,2001.0,0.0,283
346501,1987.0,2002.0,0.0,283
347501,1984.0,1999.0,0.0,250
347601,1981.0,1996.0,1.0,155
348101,1979.0,1994.0,0.0,105
348102,1984.0,1999.0,0.0,250
348601,1982.0,1997.0,0.0,201
348602,1987.0,2002.0,0.0,283
348701,1979.0,1994.0,0.0,105
348702,1982.0,1997.0,0.0,201
349101,1986.0,2001.0,0.0,283
350101,1985.0,2000.0,0.0,250
351101,1987.0,2002.0,0.0,283
351801,1982.0,1997.0,0.0,201
352401,1987.0,2002.0,0.0,283
352701,1984.0,1999.0,0.0,250
353101,1986.0,2001.0,0.0,283
353201,1983.0,1998.0,0.0,201
353202,1987.0,2002.0,1.0,283
353701,1986.0,2001.0,0.0,283
354201,1974.0,1989.0,0.0,53
354202,1976.0,1991.0,0.0,81
354203,1977.0,1992.0,0.0,82
354301,1984.0,1999.0,0.0,250
354302,1985.0,2000.0,1.0,250
354401,1983.0,1998.0,0.0,201
354404,1987.0,2002.0,1.0,283
354501,1985.0,2000.0,0.0,250
354502,1987.0,2002.0,0.0,283
354701,1986.0,2001.0,0.0,283
354801,1984.0,1999.0,0.0,250
354901,1987.0,2002.0,0.0,283
355401,1980.0,1995.0,0.0,150
355601,1981.0,1996.0,0.0,155
355801,1987.0,2002.0,0.0,283
356001,1980.0,1995.0,0.0,150
356501,1983.0,1998.0,0.0,201
356502,1985.0,2000.0,0.0,250
356601,1981.0,1996.0,0.0,155
356602,1985.0,2000.0,0.0,250
356603,1987.0,2002.0,0.0,283
357201,1982.0,1997.0,0.0,201
357301,1985.0,2000.0,0.0,250
357601,1982.0,1997.0,0.0,201
357602,1987.0,2002.0,0.0,283
358401,1982.0,1997.0,0.0,201
359401,1981.0,1996.0,1.0,155
359402,1986.0,2001.0,0.0,283
359701,1980.0,1995.0,1.0,150
359702,1984.0,1999.0,0.0,250
359703,1985.0,2000.0,0.0,250
359704,1987.0,2002.0,0.0,283
360101,1986.0,2001.0,0.0,283
360301,1985.0,2000.0,0.0,250
360601,1980.0,1995.0,0.0,150
360602,1982.0,1997.0,0.0,201
360603,1984.0,1999.0,0.0,250
361001,1984.0,1999.0,0.0,250
361101,1983.0,1998.0,0.0,201
361102,1985.0,2000.0,0.0,250
361301,1987.0,2002.0,0.0,283
361401,1982.0,1997.0,0.0,201
361402,1987.0,2002.0,0.0,283
363301,1985.0,2000.0,0.0,250
363501,1979.0,1994.0,1.0,105
363502,1981.0,1996.0,0.0,155
363701,1975.0,1990.0,0.0,53
363703,1980.0,1995.0,0.0,150
364101,1981.0,1996.0,0.0,155
364702,1980.0,1995.0,0.0,150
364703,1981.0,1996.0,0.0,155
364801,1981.0,1996.0,0.0,155
364803,1984.0,1999.0,0.0,250
364804,1985.0,2000.0,0.0,250
364805,1987.0,2002.0,0.0,283
364901,1982.0,1997.0,0.0,201
364902,1983.0,1998.0,1.0,201
365001,1983.0,1998.0,0.0,201
365002,1985.0,2000.0,0.0,250
365101,1982.0,1997.0,0.0,201
365201,1980.0,1995.0,0.0,150
365401,1985.0,2000.0,0.0,250
365402,1985.0,2000.0,0.0,250
365501,1980.0,1995.0,0.0,150
365502,1985.0,2000.0,0.0,250
365901,1979.0,1994.0,1.0,105
365902,1981.0,1996.0,0.0,155
365903,1982.0,1997.0,0.0,201
366201,1985.0,2000.0,0.0,250
369101,1986.0,2001.0,0.0,283
369201,1982.0,1997.0,0.0,201
369202,1983.0,1998.0,0.0,201
369701,1983.0,1998.0,0.0,201
369702,1984.0,1999.0,0.0,250
369801,1981.0,1996.0,0.0,155
369802,1982.0,1997.0,0.0,201
369901,1981.0,1996.0,0.0,155
370301,1975.0,1990.0,0.0,53
370302,1978.0,1993.0,0.0,105
370303,1980.0,1995.0,0.0,150
370402,1983.0,1998.0,0.0,201
370501,1976.0,1991.0,0.0,81
370502,1981.0,1996.0,0.0,155
371401,1976.0,1991.0,0.0,81
371402,1978.0,1993.0,0.0,105
371403,1979.0,1994.0,0.0,105
371502,1983.0,1998.0,0.0,201
371801,1981.0,1996.0,0.0,155
371901,1981.0,1996.0,0.0,155
371902,1983.0,1998.0,1.0,201
372601,1979.0,1994.0,0.0,105
372602,1983.0,1998.0,0.0,201
372801,1979.0,1994.0,0.0,105
372803,1986.0,2001.0,0.0,283
372902,1982.0,1997.0,0.0,201
373801,1981.0,1996.0,0.0,155
374001,1985.0,2000.0,0.0,250
374401,1982.0,1997.0,0.0,201
374601,1983.0,1998.0,0.0,201
